2024-05-13 02:54:13,593 INFO    StreamThr :27718 [internal.py:wandb_internal():86] W&B internal server running at pid: 27718, started at: 2024-05-13 02:54:13.592911
2024-05-13 02:54:14,156 DEBUG   HandlerThread:27718 [system_monitor.py:probe():223] {'os': 'Linux-5.15.146.1-microsoft-standard-WSL2-x86_64-with-glibc2.35', 'python': '3.11.7', 'heartbeatAt': '2024-05-13T06:54:14.043313', 'startedAt': '2024-05-13T06:54:13.586368', 'docker': None, 'cuda': None, 'args': ('-e', '20', '-b', '256', '-o', '../output/trainedModels/rnet.pth', '-dv', 'cuda', '-w', '4', '-wandb', '1'), 'state': 'running', 'program': '/home/srxdhxr/mtcnn4edge/trainnets/train_rnet.py', 'codePathLocal': 'train_rnet.py', 'codePath': 'trainnets/train_rnet.py', 'git': {'remote': 'git@github.com:srxdhxr/mtcnn4edge.git', 'commit': 'c43bbc1a0f4657513b2cbc15b64b0ed58053f808'}, 'email': 'sridharkashyap04@gmail.com', 'root': '/home/srxdhxr/mtcnn4edge', 'host': 'MSI', 'username': 'srxdhxr', 'executable': '/home/srxdhxr/anaconda3/envs/cuda_env/bin/python', 'cpu_count': 10, 'cpu_count_logical': 20, 'cpu_freq': {'current': 2687.9989999999984, 'min': 0.0, 'max': 0.0}, 'cpu_freq_per_core': [{'current': 2687.999, 'min': 0.0, 'max': 0.0}, {'current': 2687.999, 'min': 0.0, 'max': 0.0}, {'current': 2687.999, 'min': 0.0, 'max': 0.0}, {'current': 2687.999, 'min': 0.0, 'max': 0.0}, {'current': 2687.999, 'min': 0.0, 'max': 0.0}, {'current': 2687.999, 'min': 0.0, 'max': 0.0}, {'current': 2687.999, 'min': 0.0, 'max': 0.0}, {'current': 2687.999, 'min': 0.0, 'max': 0.0}, {'current': 2687.999, 'min': 0.0, 'max': 0.0}, {'current': 2687.999, 'min': 0.0, 'max': 0.0}, {'current': 2687.999, 'min': 0.0, 'max': 0.0}, {'current': 2687.999, 'min': 0.0, 'max': 0.0}, {'current': 2687.999, 'min': 0.0, 'max': 0.0}, {'current': 2687.999, 'min': 0.0, 'max': 0.0}, {'current': 2687.999, 'min': 0.0, 'max': 0.0}, {'current': 2687.999, 'min': 0.0, 'max': 0.0}, {'current': 2687.999, 'min': 0.0, 'max': 0.0}, {'current': 2687.999, 'min': 0.0, 'max': 0.0}, {'current': 2687.999, 'min': 0.0, 'max': 0.0}, {'current': 2687.999, 'min': 0.0, 'max': 0.0}], 'disk': {'/': {'total': 1006.853931427002, 'used': 88.06527328491211}}, 'gpu': 'NVIDIA GeForce RTX 3060 Laptop GPU', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 3060 Laptop GPU', 'memory_total': 6442450944}], 'memory': {'total': 7.6137237548828125}}
2024-05-13 02:54:14,156 INFO    HandlerThread:27718 [system_monitor.py:probe():224] Finished collecting system info
2024-05-13 02:54:14,156 INFO    HandlerThread:27718 [system_monitor.py:probe():227] Publishing system info
2024-05-13 02:54:14,156 DEBUG   HandlerThread:27718 [system_info.py:_save_conda():207] Saving list of conda packages installed into the current environment
2024-05-13 02:54:14,872 INFO    Thread-12 :27718 [dir_watcher.py:_on_file_created():271] file/dir created: /home/srxdhxr/mtcnn4edge/trainnets/wandb/run-20240513_025413-vufy5gy8/files/conda-environment.yaml
2024-05-13 02:54:20,242 DEBUG   HandlerThread:27718 [system_info.py:_save_conda():222] Saving conda packages done
2024-05-13 02:54:20,243 INFO    HandlerThread:27718 [system_monitor.py:probe():229] Finished publishing system info
2024-05-13 02:54:20,245 DEBUG   HandlerThread:27718 [handler.py:handle_request():146] handle_request: status_report
2024-05-13 02:54:20,245 DEBUG   HandlerThread:27718 [handler.py:handle_request():146] handle_request: keepalive
2024-05-13 02:54:20,246 DEBUG   SenderThread:27718 [sender.py:send():379] send: files
2024-05-13 02:54:20,246 INFO    SenderThread:27718 [sender.py:_save_file():1390] saving file wandb-metadata.json with policy now
2024-05-13 02:54:20,356 DEBUG   HandlerThread:27718 [handler.py:handle_request():146] handle_request: python_packages
2024-05-13 02:54:20,357 DEBUG   SenderThread:27718 [sender.py:send_request():406] send_request: python_packages
2024-05-13 02:54:20,357 DEBUG   HandlerThread:27718 [handler.py:handle_request():146] handle_request: stop_status
2024-05-13 02:54:20,358 DEBUG   HandlerThread:27718 [handler.py:handle_request():146] handle_request: internal_messages
2024-05-13 02:54:20,358 DEBUG   SenderThread:27718 [sender.py:send_request():406] send_request: stop_status
2024-05-13 02:54:20,437 DEBUG   SenderThread:27718 [sender.py:send():379] send: telemetry
2024-05-13 02:54:20,646 INFO    wandb-upload_0:27718 [upload_job.py:push():131] Uploaded file /tmp/tmpycg0dx5xwandb/i7ssqrvq-wandb-metadata.json
2024-05-13 02:54:20,874 INFO    Thread-12 :27718 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/srxdhxr/mtcnn4edge/trainnets/wandb/run-20240513_025413-vufy5gy8/files/conda-environment.yaml
2024-05-13 02:54:20,874 INFO    Thread-12 :27718 [dir_watcher.py:_on_file_created():271] file/dir created: /home/srxdhxr/mtcnn4edge/trainnets/wandb/run-20240513_025413-vufy5gy8/files/requirements.txt
2024-05-13 02:54:20,874 INFO    Thread-12 :27718 [dir_watcher.py:_on_file_created():271] file/dir created: /home/srxdhxr/mtcnn4edge/trainnets/wandb/run-20240513_025413-vufy5gy8/files/wandb-metadata.json
2024-05-13 02:54:20,875 INFO    Thread-12 :27718 [dir_watcher.py:_on_file_created():271] file/dir created: /home/srxdhxr/mtcnn4edge/trainnets/wandb/run-20240513_025413-vufy5gy8/files/output.log
2024-05-13 02:54:21,390 DEBUG   SenderThread:27718 [sender.py:send():379] send: exit
2024-05-13 02:54:21,390 INFO    SenderThread:27718 [sender.py:send_exit():586] handling exit code: 1
2024-05-13 02:54:21,390 INFO    SenderThread:27718 [sender.py:send_exit():588] handling runtime: 7
2024-05-13 02:54:21,391 INFO    SenderThread:27718 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-05-13 02:54:21,391 INFO    SenderThread:27718 [sender.py:send_exit():594] send defer
2024-05-13 02:54:21,392 DEBUG   HandlerThread:27718 [handler.py:handle_request():146] handle_request: defer
2024-05-13 02:54:21,392 INFO    HandlerThread:27718 [handler.py:handle_request_defer():172] handle defer: 0
2024-05-13 02:54:21,392 DEBUG   SenderThread:27718 [sender.py:send_request():406] send_request: defer
2024-05-13 02:54:21,392 INFO    SenderThread:27718 [sender.py:send_request_defer():610] handle sender defer: 0
2024-05-13 02:54:21,392 INFO    SenderThread:27718 [sender.py:transition_state():614] send defer: 1
2024-05-13 02:54:21,392 DEBUG   HandlerThread:27718 [handler.py:handle_request():146] handle_request: defer
2024-05-13 02:54:21,392 INFO    HandlerThread:27718 [handler.py:handle_request_defer():172] handle defer: 1
2024-05-13 02:54:21,392 DEBUG   SenderThread:27718 [sender.py:send_request():406] send_request: defer
2024-05-13 02:54:21,392 INFO    SenderThread:27718 [sender.py:send_request_defer():610] handle sender defer: 1
2024-05-13 02:54:21,392 INFO    SenderThread:27718 [sender.py:transition_state():614] send defer: 2
2024-05-13 02:54:21,392 DEBUG   HandlerThread:27718 [handler.py:handle_request():146] handle_request: defer
2024-05-13 02:54:21,392 INFO    HandlerThread:27718 [handler.py:handle_request_defer():172] handle defer: 2
2024-05-13 02:54:21,392 INFO    HandlerThread:27718 [system_monitor.py:finish():203] Stopping system monitor
2024-05-13 02:54:21,392 DEBUG   SystemMonitor:27718 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-05-13 02:54:21,393 DEBUG   SystemMonitor:27718 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-05-13 02:54:21,393 DEBUG   SystemMonitor:27718 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-05-13 02:54:21,393 INFO    HandlerThread:27718 [interfaces.py:finish():202] Joined cpu monitor
2024-05-13 02:54:21,393 INFO    HandlerThread:27718 [interfaces.py:finish():202] Joined disk monitor
2024-05-13 02:54:21,411 INFO    HandlerThread:27718 [interfaces.py:finish():202] Joined gpu monitor
2024-05-13 02:54:21,411 INFO    HandlerThread:27718 [interfaces.py:finish():202] Joined memory monitor
2024-05-13 02:54:21,411 INFO    HandlerThread:27718 [interfaces.py:finish():202] Joined network monitor
2024-05-13 02:54:21,411 DEBUG   SenderThread:27718 [sender.py:send_request():406] send_request: defer
2024-05-13 02:54:21,411 INFO    SenderThread:27718 [sender.py:send_request_defer():610] handle sender defer: 2
2024-05-13 02:54:21,411 INFO    SenderThread:27718 [sender.py:transition_state():614] send defer: 3
2024-05-13 02:54:21,411 DEBUG   HandlerThread:27718 [handler.py:handle_request():146] handle_request: defer
2024-05-13 02:54:21,412 INFO    HandlerThread:27718 [handler.py:handle_request_defer():172] handle defer: 3
2024-05-13 02:54:21,412 DEBUG   SenderThread:27718 [sender.py:send_request():406] send_request: defer
2024-05-13 02:54:21,412 INFO    SenderThread:27718 [sender.py:send_request_defer():610] handle sender defer: 3
2024-05-13 02:54:21,412 INFO    SenderThread:27718 [sender.py:transition_state():614] send defer: 4
2024-05-13 02:54:21,412 DEBUG   HandlerThread:27718 [handler.py:handle_request():146] handle_request: defer
2024-05-13 02:54:21,412 INFO    HandlerThread:27718 [handler.py:handle_request_defer():172] handle defer: 4
2024-05-13 02:54:21,412 DEBUG   SenderThread:27718 [sender.py:send_request():406] send_request: defer
2024-05-13 02:54:21,412 INFO    SenderThread:27718 [sender.py:send_request_defer():610] handle sender defer: 4
2024-05-13 02:54:21,412 INFO    SenderThread:27718 [sender.py:transition_state():614] send defer: 5
2024-05-13 02:54:21,412 DEBUG   HandlerThread:27718 [handler.py:handle_request():146] handle_request: defer
2024-05-13 02:54:21,412 INFO    HandlerThread:27718 [handler.py:handle_request_defer():172] handle defer: 5
2024-05-13 02:54:21,413 DEBUG   SenderThread:27718 [sender.py:send():379] send: summary
2024-05-13 02:54:21,413 INFO    SenderThread:27718 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-05-13 02:54:21,413 DEBUG   SenderThread:27718 [sender.py:send_request():406] send_request: defer
2024-05-13 02:54:21,413 INFO    SenderThread:27718 [sender.py:send_request_defer():610] handle sender defer: 5
2024-05-13 02:54:21,413 INFO    SenderThread:27718 [sender.py:transition_state():614] send defer: 6
2024-05-13 02:54:21,413 DEBUG   HandlerThread:27718 [handler.py:handle_request():146] handle_request: defer
2024-05-13 02:54:21,413 INFO    HandlerThread:27718 [handler.py:handle_request_defer():172] handle defer: 6
2024-05-13 02:54:21,413 DEBUG   SenderThread:27718 [sender.py:send_request():406] send_request: defer
2024-05-13 02:54:21,413 INFO    SenderThread:27718 [sender.py:send_request_defer():610] handle sender defer: 6
2024-05-13 02:54:21,415 DEBUG   HandlerThread:27718 [handler.py:handle_request():146] handle_request: status_report
2024-05-13 02:54:21,475 INFO    SenderThread:27718 [sender.py:transition_state():614] send defer: 7
2024-05-13 02:54:21,475 DEBUG   HandlerThread:27718 [handler.py:handle_request():146] handle_request: defer
2024-05-13 02:54:21,475 INFO    HandlerThread:27718 [handler.py:handle_request_defer():172] handle defer: 7
2024-05-13 02:54:21,476 DEBUG   SenderThread:27718 [sender.py:send_request():406] send_request: defer
2024-05-13 02:54:21,476 INFO    SenderThread:27718 [sender.py:send_request_defer():610] handle sender defer: 7
2024-05-13 02:54:21,875 INFO    Thread-12 :27718 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/srxdhxr/mtcnn4edge/trainnets/wandb/run-20240513_025413-vufy5gy8/files/config.yaml
2024-05-13 02:54:21,875 INFO    Thread-12 :27718 [dir_watcher.py:_on_file_created():271] file/dir created: /home/srxdhxr/mtcnn4edge/trainnets/wandb/run-20240513_025413-vufy5gy8/files/wandb-summary.json
2024-05-13 02:54:22,390 DEBUG   HandlerThread:27718 [handler.py:handle_request():146] handle_request: poll_exit
2024-05-13 02:54:22,875 INFO    Thread-12 :27718 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/srxdhxr/mtcnn4edge/trainnets/wandb/run-20240513_025413-vufy5gy8/files/output.log
2024-05-13 02:54:23,182 INFO    SenderThread:27718 [sender.py:transition_state():614] send defer: 8
2024-05-13 02:54:23,182 DEBUG   SenderThread:27718 [sender.py:send_request():406] send_request: poll_exit
2024-05-13 02:54:23,183 DEBUG   HandlerThread:27718 [handler.py:handle_request():146] handle_request: defer
2024-05-13 02:54:23,183 INFO    HandlerThread:27718 [handler.py:handle_request_defer():172] handle defer: 8
2024-05-13 02:54:23,183 DEBUG   SenderThread:27718 [sender.py:send_request():406] send_request: defer
2024-05-13 02:54:23,183 INFO    SenderThread:27718 [sender.py:send_request_defer():610] handle sender defer: 8
2024-05-13 02:54:23,183 INFO    SenderThread:27718 [job_builder.py:build():318] Attempting to build job artifact
2024-05-13 02:54:23,183 INFO    SenderThread:27718 [job_builder.py:_get_source_type():455] is repo sourced job
2024-05-13 02:54:23,207 INFO    SenderThread:27718 [job_builder.py:build():431] adding wandb-job metadata file
2024-05-13 02:54:23,219 INFO    SenderThread:27718 [sender.py:transition_state():614] send defer: 9
2024-05-13 02:54:23,220 DEBUG   HandlerThread:27718 [handler.py:handle_request():146] handle_request: defer
2024-05-13 02:54:23,220 INFO    HandlerThread:27718 [handler.py:handle_request_defer():172] handle defer: 9
2024-05-13 02:54:23,220 DEBUG   SenderThread:27718 [sender.py:send():379] send: artifact
2024-05-13 02:54:23,391 DEBUG   HandlerThread:27718 [handler.py:handle_request():146] handle_request: poll_exit
2024-05-13 02:54:23,550 INFO    SenderThread:27718 [sender.py:send_artifact():1468] sent artifact job-git_github.com_srxdhxr_mtcnn4edge.git_trainnets_train_rnet.py - {'id': 'QXJ0aWZhY3Q6ODMzOTA1MjYw', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE3Mzg4NzA3Mw==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6ODMzOTA1MjYw', 'versionIndex': 1}}}
2024-05-13 02:54:23,550 DEBUG   SenderThread:27718 [sender.py:send_request():406] send_request: defer
2024-05-13 02:54:23,550 INFO    SenderThread:27718 [sender.py:send_request_defer():610] handle sender defer: 9
2024-05-13 02:54:23,550 INFO    SenderThread:27718 [dir_watcher.py:finish():358] shutting down directory watcher
2024-05-13 02:54:23,875 INFO    Thread-12 :27718 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/srxdhxr/mtcnn4edge/trainnets/wandb/run-20240513_025413-vufy5gy8/files/output.log
2024-05-13 02:54:23,876 INFO    SenderThread:27718 [dir_watcher.py:finish():388] scan: /home/srxdhxr/mtcnn4edge/trainnets/wandb/run-20240513_025413-vufy5gy8/files
2024-05-13 02:54:23,876 INFO    SenderThread:27718 [dir_watcher.py:finish():402] scan save: /home/srxdhxr/mtcnn4edge/trainnets/wandb/run-20240513_025413-vufy5gy8/files/config.yaml config.yaml
2024-05-13 02:54:23,876 INFO    SenderThread:27718 [dir_watcher.py:finish():402] scan save: /home/srxdhxr/mtcnn4edge/trainnets/wandb/run-20240513_025413-vufy5gy8/files/conda-environment.yaml conda-environment.yaml
2024-05-13 02:54:23,876 INFO    SenderThread:27718 [dir_watcher.py:finish():402] scan save: /home/srxdhxr/mtcnn4edge/trainnets/wandb/run-20240513_025413-vufy5gy8/files/wandb-summary.json wandb-summary.json
2024-05-13 02:54:23,876 INFO    SenderThread:27718 [dir_watcher.py:finish():402] scan save: /home/srxdhxr/mtcnn4edge/trainnets/wandb/run-20240513_025413-vufy5gy8/files/wandb-metadata.json wandb-metadata.json
2024-05-13 02:54:23,878 INFO    SenderThread:27718 [dir_watcher.py:finish():402] scan save: /home/srxdhxr/mtcnn4edge/trainnets/wandb/run-20240513_025413-vufy5gy8/files/output.log output.log
2024-05-13 02:54:23,878 INFO    SenderThread:27718 [dir_watcher.py:finish():402] scan save: /home/srxdhxr/mtcnn4edge/trainnets/wandb/run-20240513_025413-vufy5gy8/files/requirements.txt requirements.txt
2024-05-13 02:54:23,878 INFO    SenderThread:27718 [sender.py:transition_state():614] send defer: 10
2024-05-13 02:54:23,879 DEBUG   SenderThread:27718 [sender.py:send_request():406] send_request: poll_exit
2024-05-13 02:54:23,880 DEBUG   HandlerThread:27718 [handler.py:handle_request():146] handle_request: defer
2024-05-13 02:54:23,880 INFO    HandlerThread:27718 [handler.py:handle_request_defer():172] handle defer: 10
2024-05-13 02:54:23,881 DEBUG   SenderThread:27718 [sender.py:send_request():406] send_request: defer
2024-05-13 02:54:23,882 INFO    SenderThread:27718 [sender.py:send_request_defer():610] handle sender defer: 10
2024-05-13 02:54:23,882 INFO    SenderThread:27718 [file_pusher.py:finish():172] shutting down file pusher
2024-05-13 02:54:24,082 INFO    wandb-upload_1:27718 [upload_job.py:push():131] Uploaded file /home/srxdhxr/mtcnn4edge/trainnets/wandb/run-20240513_025413-vufy5gy8/files/config.yaml
2024-05-13 02:54:24,298 INFO    wandb-upload_4:27718 [upload_job.py:push():131] Uploaded file /home/srxdhxr/mtcnn4edge/trainnets/wandb/run-20240513_025413-vufy5gy8/files/requirements.txt
2024-05-13 02:54:24,298 INFO    wandb-upload_2:27718 [upload_job.py:push():131] Uploaded file /home/srxdhxr/mtcnn4edge/trainnets/wandb/run-20240513_025413-vufy5gy8/files/wandb-summary.json
2024-05-13 02:54:24,301 INFO    wandb-upload_3:27718 [upload_job.py:push():131] Uploaded file /home/srxdhxr/mtcnn4edge/trainnets/wandb/run-20240513_025413-vufy5gy8/files/output.log
2024-05-13 02:54:24,343 INFO    wandb-upload_0:27718 [upload_job.py:push():131] Uploaded file /home/srxdhxr/mtcnn4edge/trainnets/wandb/run-20240513_025413-vufy5gy8/files/conda-environment.yaml
2024-05-13 02:54:24,391 DEBUG   HandlerThread:27718 [handler.py:handle_request():146] handle_request: poll_exit
2024-05-13 02:54:24,392 DEBUG   SenderThread:27718 [sender.py:send_request():406] send_request: poll_exit
2024-05-13 02:54:24,544 INFO    Thread-11 (_thread_body):27718 [sender.py:transition_state():614] send defer: 11
2024-05-13 02:54:24,544 DEBUG   HandlerThread:27718 [handler.py:handle_request():146] handle_request: defer
2024-05-13 02:54:24,544 INFO    HandlerThread:27718 [handler.py:handle_request_defer():172] handle defer: 11
2024-05-13 02:54:24,545 DEBUG   SenderThread:27718 [sender.py:send_request():406] send_request: defer
2024-05-13 02:54:24,545 INFO    SenderThread:27718 [sender.py:send_request_defer():610] handle sender defer: 11
2024-05-13 02:54:24,545 INFO    SenderThread:27718 [file_pusher.py:join():178] waiting for file pusher
2024-05-13 02:54:24,545 INFO    SenderThread:27718 [sender.py:transition_state():614] send defer: 12
2024-05-13 02:54:24,546 DEBUG   HandlerThread:27718 [handler.py:handle_request():146] handle_request: defer
2024-05-13 02:54:24,546 INFO    HandlerThread:27718 [handler.py:handle_request_defer():172] handle defer: 12
2024-05-13 02:54:24,546 DEBUG   SenderThread:27718 [sender.py:send_request():406] send_request: defer
2024-05-13 02:54:24,546 INFO    SenderThread:27718 [sender.py:send_request_defer():610] handle sender defer: 12
2024-05-13 02:54:24,546 INFO    SenderThread:27718 [file_stream.py:finish():614] file stream finish called
2024-05-13 02:54:24,607 INFO    SenderThread:27718 [file_stream.py:finish():618] file stream finish is done
2024-05-13 02:54:24,607 INFO    SenderThread:27718 [sender.py:transition_state():614] send defer: 13
2024-05-13 02:54:24,607 DEBUG   HandlerThread:27718 [handler.py:handle_request():146] handle_request: defer
2024-05-13 02:54:24,607 INFO    HandlerThread:27718 [handler.py:handle_request_defer():172] handle defer: 13
2024-05-13 02:54:24,608 DEBUG   SenderThread:27718 [sender.py:send_request():406] send_request: defer
2024-05-13 02:54:24,608 INFO    SenderThread:27718 [sender.py:send_request_defer():610] handle sender defer: 13
2024-05-13 02:54:24,608 INFO    SenderThread:27718 [sender.py:transition_state():614] send defer: 14
2024-05-13 02:54:24,608 DEBUG   HandlerThread:27718 [handler.py:handle_request():146] handle_request: defer
2024-05-13 02:54:24,608 INFO    HandlerThread:27718 [handler.py:handle_request_defer():172] handle defer: 14
2024-05-13 02:54:24,608 DEBUG   SenderThread:27718 [sender.py:send():379] send: final
2024-05-13 02:54:24,608 DEBUG   SenderThread:27718 [sender.py:send():379] send: footer
2024-05-13 02:54:24,608 DEBUG   SenderThread:27718 [sender.py:send_request():406] send_request: defer
2024-05-13 02:54:24,608 INFO    SenderThread:27718 [sender.py:send_request_defer():610] handle sender defer: 14
2024-05-13 02:54:24,609 DEBUG   HandlerThread:27718 [handler.py:handle_request():146] handle_request: poll_exit
2024-05-13 02:54:24,609 DEBUG   SenderThread:27718 [sender.py:send_request():406] send_request: poll_exit
2024-05-13 02:54:24,610 DEBUG   HandlerThread:27718 [handler.py:handle_request():146] handle_request: poll_exit
2024-05-13 02:54:24,610 DEBUG   HandlerThread:27718 [handler.py:handle_request():146] handle_request: server_info
2024-05-13 02:54:24,610 DEBUG   HandlerThread:27718 [handler.py:handle_request():146] handle_request: get_summary
2024-05-13 02:54:24,610 DEBUG   HandlerThread:27718 [handler.py:handle_request():146] handle_request: sampled_history
2024-05-13 02:54:24,610 DEBUG   HandlerThread:27718 [handler.py:handle_request():146] handle_request: internal_messages
2024-05-13 02:54:24,611 DEBUG   SenderThread:27718 [sender.py:send_request():406] send_request: poll_exit
2024-05-13 02:54:24,611 DEBUG   SenderThread:27718 [sender.py:send_request():406] send_request: server_info
2024-05-13 02:54:24,676 INFO    MainThread:27718 [wandb_run.py:_footer_history_summary_info():3936] rendering history
2024-05-13 02:54:24,676 INFO    MainThread:27718 [wandb_run.py:_footer_history_summary_info():3968] rendering summary
2024-05-13 02:54:24,676 INFO    MainThread:27718 [wandb_run.py:_footer_sync_info():3895] logging synced files
2024-05-13 02:54:24,676 DEBUG   HandlerThread:27718 [handler.py:handle_request():146] handle_request: shutdown
2024-05-13 02:54:24,676 INFO    HandlerThread:27718 [handler.py:finish():866] shutting down handler
2024-05-13 02:54:25,611 INFO    WriterThread:27718 [datastore.py:close():296] close: /home/srxdhxr/mtcnn4edge/trainnets/wandb/run-20240513_025413-vufy5gy8/run-vufy5gy8.wandb
2024-05-13 02:54:25,676 INFO    SenderThread:27718 [sender.py:finish():1546] shutting down sender
2024-05-13 02:54:25,676 INFO    SenderThread:27718 [file_pusher.py:finish():172] shutting down file pusher
2024-05-13 02:54:25,676 INFO    SenderThread:27718 [file_pusher.py:join():178] waiting for file pusher
